case_id,track_id,transformed_feature,selected_feature,raw_feature_family,feature_value,shap_value,direction,mapping_status
case_017,46doqU89HXCjtvNJnC7P5v,duration_log,duration_log,duration_min,1.5769147207285403,0.11338575929403305,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,2.9685600000000003e-05,0.11112796515226364,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,release_precision_year,release_precision,release_precision,0.0,0.0963502749800682,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,release_month,release_month,release_month,1.0,-0.08956358581781387,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,danceability_valence,danceability_valence,danceability×valence,0.07917300000000001,0.08652910590171814,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_2,key,key,0.0,0.06269189715385437,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,year_in_decade,year_in_decade,release_year,9.0,0.05447715148329735,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_8,key,key,0.0,-0.048684194684028625,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_7,key,key,0.0,0.04777747392654419,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_9,key,key,0.0,0.03672529011964798,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_0,key,key,0.0,0.024305887520313263,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,mode_1,mode,mode,0.0,-0.01874292455613613,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,time_signature_4.0,time_signature,time_signature,1.0,-0.01644970290362835,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,time_signature_3.0,time_signature,time_signature,0.0,-0.014651015400886536,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_10,key,key,0.0,-0.013717523775994778,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,energy_liveness,energy_liveness,energy×liveness,0.107692,-0.012103608809411526,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_3,key,key,0.0,-0.008728680200874805,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_11,key,key,0.0,-0.008135484531521797,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_6,key,key,0.0,-0.007930424995720387,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,release_precision_month,release_precision,release_precision,0.0,-0.006614545360207558,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_4,key,key,0.0,0.0056978920474648476,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,key_5,key,key,0.0,-0.005681581329554319,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,tempo_danceability,tempo_danceability,tempo×danceability,69.494911,0.0017276990693062544,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,explicit_True,explicit,explicit,1.0,0.0005416078492999077,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,duration_squared,duration_squared,duration_min,14.7456,0.00013494634185917675,INCREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,time_signature_1.0,time_signature,time_signature,0.0,-1.5091044588189106e-05,DECREASE_PREDICTION,MAPPED
case_017,46doqU89HXCjtvNJnC7P5v,time_signature_5.0,time_signature,time_signature,0.0,-1.2743069419229869e-05,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,release_year,release_year,release_year,2016.0,12.829681396484375,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.166,6.188307285308838,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,acousticness,acousticness,acousticness,0.00132,2.838857412338257,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,loudness,loudness,loudness,-2.893,2.353053092956543,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,loudness_energy,loudness_energy,loudness×energy,-2.4850869999999996,1.1021552085876465,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,decade,decade,decade,2010.0,0.9399710297584534,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,duration_min,duration_min,duration_min,4.6253,0.8679456114768982,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,release_month,release_month,release_month,11.0,0.7256019711494446,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,release_month_sin,release_month_sin,release_month,-0.5000000000000004,0.49316728115081787,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,energy,energy,energy,0.859,0.48838916420936584,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,explicit_False,explicit,explicit,0.0,0.47770652174949646,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,year_in_decade,year_in_decade,release_year,6.0,-0.468974232673645,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,tempo,tempo,tempo,128.042,-0.42460355162620544,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,release_precision_day,release_precision,release_precision,1.0,0.32020965218544006,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,mode_0,mode,mode,1.0,-0.29151514172554016,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,instrumentalness,instrumentalness,instrumentalness,0.127,0.26542434096336365,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,speechiness,speechiness,speechiness,0.166,-0.25320708751678467,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,energy_valence,energy_valence,energy×valence,0.23364800000000002,0.17642535269260406,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,energy_danceability,energy_danceability,energy×danceability,0.554914,0.1598585695028305,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,danceability_valence,danceability_valence,danceability×valence,0.175712,-0.15031541883945465,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,0.00016764000000000001,0.14579199254512787,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_9,key,key,1.0,-0.14393925666809082,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,valence,valence,valence,0.272,0.12843433022499084,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,release_precision_year,release_precision,release_precision,0.0,0.10147165507078171,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,duration_log,duration_log,duration_min,1.7272742800016456,0.07924670726060867,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,liveness,liveness,liveness,0.176,-0.059154197573661804,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_1,key,key,0.0,-0.0567387230694294,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,tempo_danceability,tempo_danceability,tempo×danceability,82.715132,0.05634177476167679,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,release_month_cos,release_month_cos,release_month,0.8660254037844384,0.04929725453257561,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_0,key,key,0.0,0.04820222407579422,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_7,key,key,0.0,0.0342506542801857,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_8,key,key,0.0,-0.031167129054665565,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,mode_1,mode,mode,0.0,-0.029795357957482338,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_2,key,key,0.0,0.02114679105579853,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,energy_liveness,energy_liveness,energy×liveness,0.15118399999999999,0.018917212262749672,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_3,key,key,0.0,-0.016009310260415077,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,time_signature_4.0,time_signature,time_signature,1.0,0.014274762012064457,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,time_signature_3.0,time_signature,time_signature,0.0,0.014229683205485344,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_6,key,key,0.0,-0.011195211671292782,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_11,key,key,0.0,-0.009180082008242607,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_10,key,key,0.0,-0.007399744354188442,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,release_precision_month,release_precision,release_precision,0.0,-0.007259052246809006,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,danceability,danceability,danceability,0.646,-0.0060241445899009705,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_4,key,key,0.0,0.0032132130581885576,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,explicit_True,explicit,explicit,1.0,0.0012345729628577828,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,key_5,key,key,0.0,0.0003597938921302557,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,duration_squared,duration_squared,duration_min,21.39340009,0.00015232933219522238,INCREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,time_signature_1.0,time_signature,time_signature,0.0,-6.918724102433771e-05,DECREASE_PREDICTION,MAPPED
case_018,1QCpd9PQP7msvshreAaRyg,time_signature_5.0,time_signature,time_signature,0.0,1.6649200915708207e-05,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,release_year,release_year,release_year,2018.0,14.298755645751953,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.139,5.444655418395996,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,loudness,loudness,loudness,-1.204,2.499119997024536,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,acousticness,acousticness,acousticness,0.0601,1.3348312377929688,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_1,key,key,1.0,1.1192060708999634,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,decade,decade,decade,2010.0,1.0189380645751953,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,loudness_energy,loudness_energy,loudness×energy,-1.177512,0.7947008609771729,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,duration_min,duration_min,duration_min,3.7908,0.6814451217651367,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,valence,valence,valence,0.129,0.5393016934394836,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,explicit_False,explicit,explicit,0.0,0.4143308103084564,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,tempo,tempo,tempo,152.911,-0.40324410796165466,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,danceability,danceability,danceability,0.384,-0.38907167315483093,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,speechiness,speechiness,speechiness,0.139,-0.3843343257904053,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,energy_danceability,energy_danceability,energy×danceability,0.375552,0.3382728099822998,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,release_precision_day,release_precision,release_precision,1.0,0.3148476779460907,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,energy_valence,energy_valence,energy×valence,0.126162,0.30230584740638733,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,release_month,release_month,release_month,1.0,-0.27855655550956726,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,energy,energy,energy,0.978,0.23771390318870544,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,liveness,liveness,liveness,0.245,-0.18111422657966614,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,mode_0,mode,mode,0.0,0.1680082231760025,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,release_month_sin,release_month_sin,release_month,0.49999999999999994,-0.14985938370227814,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,year_in_decade,year_in_decade,release_year,8.0,0.14038659632205963,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,release_precision_year,release_precision,release_precision,0.0,0.09288512915372849,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,duration_log,duration_log,duration_min,1.5666974120912147,0.09051042795181274,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_0,key,key,0.0,0.0767226442694664,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,tempo_danceability,tempo_danceability,tempo×danceability,58.717824,-0.07278084009885788,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,energy_liveness,energy_liveness,energy×liveness,0.23961,-0.06481274217367172,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,release_month_cos,release_month_cos,release_month,0.8660254037844387,-0.061344508081674576,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_6,key,key,0.0,-0.0390763133764267,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_8,key,key,0.0,-0.033323921263217926,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_2,key,key,0.0,0.03307799994945526,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_7,key,key,0.0,0.026379182934761047,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_9,key,key,0.0,0.024763789027929306,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,0.0,0.02457832172513008,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,instrumentalness,instrumentalness,instrumentalness,0.0,0.023694034665822983,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,danceability_valence,danceability_valence,danceability×valence,0.049536000000000004,0.010258547961711884,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,mode_1,mode,mode,1.0,0.009428458288311958,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_3,key,key,0.0,-0.007917630486190319,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_11,key,key,0.0,-0.0070487577468156815,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,release_precision_month,release_precision,release_precision,0.0,-0.00658341683447361,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_10,key,key,0.0,-0.006051513832062483,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,time_signature_4.0,time_signature,time_signature,1.0,0.005620533600449562,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,time_signature_3.0,time_signature,time_signature,0.0,-0.0027377288788557053,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,duration_squared,duration_squared,duration_min,14.37016464,0.0023442795500159264,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_5,key,key,0.0,-0.0015239984495565295,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,key_4,key,key,0.0,-0.0010963135864585638,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,explicit_True,explicit,explicit,1.0,0.0005416078492999077,INCREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,time_signature_1.0,time_signature,time_signature,0.0,-6.609078991459683e-05,DECREASE_PREDICTION,MAPPED
case_019,3zXZ606TUZE8WBbGppX82E,time_signature_5.0,time_signature,time_signature,0.0,-1.945272015291266e-05,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,release_year,release_year,release_year,2019.0,13.809808731079102,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.323,5.365510940551758,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,loudness,loudness,loudness,-3.669,1.9065834283828735,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,acousticness,acousticness,acousticness,0.089,1.4353032112121582,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,decade,decade,decade,2010.0,0.9917659759521484,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,duration_min,duration_min,duration_min,2.7944,-0.9814506769180298,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,release_month_sin,release_month_sin,release_month,0.8660254037844386,0.9668853282928467,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,loudness_energy,loudness_energy,loudness×energy,-3.04527,0.8211482763290405,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,release_month_cos,release_month_cos,release_month,0.5000000000000001,0.5511999130249023,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,explicit_False,explicit,explicit,0.0,0.49278759956359863,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,tempo,tempo,tempo,97.893,0.46086230874061584,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,release_precision_day,release_precision,release_precision,1.0,0.3408929407596588,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,energy,energy,energy,0.83,0.31424787640571594,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_8,key,key,1.0,0.2569659948348999,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,danceability,danceability,danceability,0.708,0.21849673986434937,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,mode_0,mode,mode,1.0,-0.1961866319179535,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,year_in_decade,year_in_decade,release_year,9.0,0.15704350173473358,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,release_month,release_month,release_month,2.0,0.15608221292495728,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,release_precision_year,release_precision,release_precision,0.0,0.12429521977901459,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,liveness,liveness,liveness,0.107,0.10983619838953018,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,instrumentalness,instrumentalness,instrumentalness,0.0,-0.10555852949619293,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,energy_danceability,energy_danceability,energy×danceability,0.5876399999999999,0.0888192281126976,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,speechiness,speechiness,speechiness,0.323,-0.07628881186246872,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,tempo_danceability,tempo_danceability,tempo×danceability,69.308244,-0.07080233097076416,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,energy_valence,energy_valence,energy×valence,0.43907,0.06732945144176483,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_1,key,key,0.0,-0.06174934655427933,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,time_signature_4.0,time_signature,time_signature,1.0,0.05606342852115631,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_7,key,key,0.0,0.049663443118333817,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_2,key,key,0.0,0.042037233710289,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_0,key,key,0.0,0.03916176036000252,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,duration_log,duration_log,duration_min,1.3335262955812348,-0.03817884251475334,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,0.0,-0.03532705828547478,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_6,key,key,0.0,-0.0305743757635355,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,mode_1,mode,mode,0.0,-0.022392774000763893,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_9,key,key,0.0,0.02086467109620571,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,time_signature_3.0,time_signature,time_signature,0.0,0.01760157197713852,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_11,key,key,0.0,-0.015525463037192822,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,energy_liveness,energy_liveness,energy×liveness,0.08881,-0.013277249410748482,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,valence,valence,valence,0.529,-0.012729799374938011,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,danceability_valence,danceability_valence,danceability×valence,0.374532,0.009952794760465622,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_3,key,key,0.0,-0.009266389533877373,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,release_precision_month,release_precision,release_precision,0.0,-0.008293972350656986,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_4,key,key,0.0,0.005609613377600908,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_10,key,key,0.0,-0.00484626367688179,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,duration_squared,duration_squared,duration_min,7.80867136,-0.002023169072344899,DECREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,key_5,key,key,0.0,0.0016167673747986555,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,explicit_True,explicit,explicit,1.0,0.0005416078492999077,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,time_signature_5.0,time_signature,time_signature,0.0,0.00010593490151222795,INCREASE_PREDICTION,MAPPED
case_020,68NZfXQQVNa59N422unllk,time_signature_1.0,time_signature,time_signature,0.0,-2.2478881874121726e-05,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,release_year,release_year,release_year,2014.0,12.42241382598877,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.188,5.286067008972168,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,acousticness,acousticness,acousticness,0.00446,2.32409930229187,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,loudness,loudness,loudness,-5.015,1.819076657295227,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,duration_min,duration_min,duration_min,6.75,1.64533269405365,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,loudness_energy,loudness_energy,loudness×energy,-3.5004699999999995,1.0068339109420776,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,decade,decade,decade,2010.0,0.9331285357475281,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,tempo,tempo,tempo,127.999,-0.4796443283557892,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,explicit_False,explicit,explicit,0.0,0.4288075864315033,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,release_precision_day,release_precision,release_precision,1.0,0.343207985162735,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,instrumentalness,instrumentalness,instrumentalness,0.302,0.30374643206596375,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,release_month,release_month,release_month,5.0,0.30011945962905884,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,danceability,danceability,danceability,0.712,0.2653985917568207,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,year_in_decade,year_in_decade,release_year,4.0,-0.21608364582061768,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,energy_danceability,energy_danceability,energy×danceability,0.4969759999999999,0.21184921264648438,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,mode_0,mode,mode,1.0,-0.21024048328399658,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_9,key,key,1.0,-0.1759650856256485,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,duration_log,duration_log,duration_min,2.0476928433652555,0.1640312522649765,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,valence,valence,valence,0.381,0.1620994657278061,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,speechiness,speechiness,speechiness,0.188,-0.16098621487617493,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,tempo_danceability,tempo_danceability,tempo×danceability,91.13528799999999,0.1149115189909935,INCREASE_PREDICTION,MAPPED
